model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,Compactness,0.30720785569223963,0.30720785569223963,0.804808664178152,0.804808664178152
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,MajorAxisLength,0.17833620497107008,0.17833620497107008,374.7846255158424,374.7846255158424
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,MinorAxisLength,0.13803248597362888,0.13803248597362888,244.4125876142546,244.4125876142546
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,roundness,-0.1148473247723477,0.1148473247723477,0.8876587307353914,0.8876587307353914
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,roundness,0.315981892338306,0.315981892338306,0.8680784148896584,0.8680784148896584
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,Perimeter,0.2090434737099431,0.2090434737099431,1028.668,1028.668
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,MajorAxisLength,0.2073059403101125,0.2073059403101125,376.5884966121909,376.5884966121909
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,ShapeFactor1,0.06976325780492175,0.06976325780492175,0.0051519008524589,0.0051519008524589
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.06866004943332867,0.06866004943332867,249.01087878501625,249.01087878501625
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.2997443698983611,0.2997443698983611,0.997350170071718,0.997350170071718
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,Solidity,0.17431377391942074,0.17431377391942074,0.9881675592151218,0.9881675592151218
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,MajorAxisLength,0.1716927295784763,0.1716927295784763,442.9813402096897,442.9813402096897
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,ShapeFactor1,0.11874638285888922,0.11874638285888922,0.0047444664147212,0.0047444664147212
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,Perimeter,0.09636698366953039,0.09636698366953039,1170.4599999999998,1170.4599999999998
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ShapeFactor1,0.48513477001907457,0.48513477001907457,0.0035370266335946,0.0035370266335946
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,MajorAxisLength,0.1974814812510175,0.1974814812510175,542.0882388913515,542.0882388913515
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,Perimeter,0.1927141725157575,0.1927141725157575,1457.451,1457.451
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,EquivDiameter,0.031587603453339164,0.031587603453339164,441.74423127603575,441.74423127603575
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,MinorAxisLength,0.03146773154990871,0.03146773154990871,362.1338272028383,362.1338272028383
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ShapeFactor1,0.48513477001907457,0.48513477001907457,0.0028601199942404,0.0028601199942404
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,MajorAxisLength,0.1974814812510175,0.1974814812510175,719.1256903918719,719.1256903918719
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,Perimeter,0.1927141725157575,0.1927141725157575,1919.868,1919.868
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,EquivDiameter,0.031587603453339164,0.031587603453339164,565.8031152369625,565.8031152369625
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,MinorAxisLength,0.03146773154990871,0.03146773154990871,450.926186722595,450.926186722595
decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.3298595598334829,0.3298595598334829,213.83523966062947,213.83523966062947
decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.208458853729803,0.208458853729803,0.0078833268077651,0.0078833268077651
decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,3,Perimeter,0.09459467664553915,0.09459467664553915,603.014,603.014
decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.09434130602275037,0.09434130602275037,162.1897200105204,162.1897200105204
decision_tree,Decision Tree,unscaled,10554,1099,correct_dermason,random_forest,3,DERMASON,3,DERMASON,5,ConvexArea,0.018136141255832055,0.018136141255832055,27498.0,27498.0
decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.36097157350209563,0.36097157350209563,234.75262724944605,234.75262724944605
decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.19780863232743323,0.19780863232743323,0.0078789269088587,0.0078789269088587
decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,Perimeter,0.10039630975539085,0.10039630975539085,641.153,641.153
decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.09244214786320355,0.09244214786320355,162.19632893113194,162.19632893113194
decision_tree,Decision Tree,unscaled,11193,2097,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,ShapeFactor2,-0.039348702006119646,0.039348702006119646,0.0023030958118011,0.0023030958118011
decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.3467986757698641,0.3467986757698641,236.2812723200096,236.2812723200096
decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.10402949189991265,0.10402949189991265,0.0076155892580419,0.0076155892580419
decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,Perimeter,0.10323061448025903,0.10323061448025903,648.4689999999999,648.4689999999999
decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.10291136771049876,0.10291136771049876,167.64540050624518,167.64540050624518
decision_tree,Decision Tree,unscaled,11538,2056,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,ShapeFactor3,0.03880843823035489,0.03880843823035489,0.707582861531777,0.707582861531777
decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.3515249378820244,0.3515249378820244,242.94856462354684,242.94856462354684
decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.1976570142877994,0.1976570142877994,0.0076984778700661,0.0076984778700661
decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,Perimeter,0.14129598515017433,0.14129598515017433,656.453,656.453
decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.08542549997007838,0.08542549997007838,166.9923013054856,166.9923013054856
decision_tree,Decision Tree,unscaled,11678,1622,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,ShapeFactor2,-0.044334279166519705,0.044334279166519705,0.0022007284570944,0.0022007284570944
decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.33431161713489754,0.33431161713489754,266.26846337583515,266.26846337583515
decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,Perimeter,0.11493652117642424,0.11493652117642424,687.588,687.588
decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,ShapeFactor1,0.0983383978704796,0.0983383978704796,0.0079369400076259,0.0079369400076259
decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.06589429853218157,0.06589429853218157,161.04061516633084,161.04061516633084
decision_tree,Decision Tree,unscaled,12185,322,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,ShapeFactor2,0.0579028106518175,0.0579028106518175,0.001777081878971,0.001777081878971
decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.31952399585755403,0.31952399585755403,247.3614472256199,247.3614472256199
decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,Perimeter,0.1524551360856205,0.1524551360856205,676.165,676.165
decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,ShapeFactor1,0.08178079216995615,0.08178079216995615,0.0073300968181597,0.0073300968181597
decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.07386955646439347,0.07386955646439347,174.5062389982019,174.5062389982019
decision_tree,Decision Tree,unscaled,12237,1552,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,ShapeFactor3,0.03404586514680384,0.03404586514680384,0.7022122388496438,0.7022122388496438
decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.2885240857990488,0.2885240857990488,241.828840979358,241.828840979358
decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,Perimeter,0.23999669001891533,0.23999669001891533,676.666,676.666
decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,ShapeFactor1,0.18501647794102455,0.18501647794102455,0.0070233747961012,0.0070233747961012
decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,roundness,0.0902127164799593,0.0902127164799593,0.9449817103521664,0.9449817103521664
decision_tree,Decision Tree,unscaled,12383,386,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,MinorAxisLength,-0.06604830856186679,0.06604830856186679,181.66087987226533,181.66087987226533
decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.37863595029900826,0.37863595029900826,264.936380010174,264.936380010174
decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,Perimeter,0.09958353085806873,0.09958353085806873,710.1410000000001,710.1410000000001
decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.08502692131423929,0.08502692131423929,176.31445173544094,176.31445173544094
decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,ShapeFactor1,0.05684327891351235,0.05684327891351235,0.0072527684855915,0.0072527684855915
decision_tree,Decision Tree,unscaled,12838,2412,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,roundness,0.03548243322211992,0.03548243322211992,0.9102453575676372,0.9102453575676372
decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,1,roundness,0.22828092987773044,0.22828092987773044,0.8814007479216192,0.8814007479216192
decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,2,ShapeFactor3,0.08800334559820205,0.08800334559820205,0.6528530755302192,0.6528530755302192
decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,3,Extent,0.08667502579961994,0.08667502579961994,0.8143098380136343,0.8143098380136343
decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,4,EquivDiameter,0.08596651366474868,0.08596651366474868,223.00837790844412,223.00837790844412
decision_tree,Decision Tree,unscaled,7636,2067,correct_sira,random_forest,6,SIRA,6,SIRA,5,Perimeter,0.08273281379315552,0.08273281379315552,746.25,746.25
decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,Perimeter,0.378337365016787,0.378337365016787,805.1600000000001,805.1600000000001
decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,MajorAxisLength,0.10306518483794927,0.10306518483794927,299.1063363302542,299.1063363302542
decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,ShapeFactor3,0.07523723442172173,0.07523723442172173,0.6514734667988155,0.6514734667988155
decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,roundness,0.06284128949383436,0.06284128949383436,0.8873262347737757,0.8873262347737757
decision_tree,Decision Tree,unscaled,8943,362,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,Compactness,0.05508225434631058,0.05508225434631058,0.8071390628626615,0.8071390628626615
decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,Perimeter,0.35497601520281796,0.35497601520281796,807.419,807.419
decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,MajorAxisLength,0.18302824985752578,0.18302824985752578,305.7739408863234,305.7739408863234
decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,ShapeFactor3,0.06543800403726957,0.06543800403726957,0.6338982211715148,0.6338982211715148
decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,Compactness,0.05499718382905751,0.05499718382905751,0.7961772548694888,0.7961772548694888
decision_tree,Decision Tree,unscaled,9111,186,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,roundness,0.049315980691106785,0.049315980691106785,0.8972682279850429,0.8972682279850429
decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,1,Perimeter,0.3627907758520614,0.3627907758520614,817.095,817.095
decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,2,MajorAxisLength,0.17876963861083225,0.17876963861083225,303.8431455041392,303.8431455041392
decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,3,ShapeFactor3,0.0650407323864643,0.0650407323864643,0.657288686936249,0.657288686936249
decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,4,Compactness,0.05626568976761529,0.05626568976761529,0.8107334253231755,0.8107334253231755
decision_tree,Decision Tree,unscaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,5,roundness,0.04484462315969204,0.04484462315969204,0.8970356098396858,0.8970356098396858
decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,1,Perimeter,0.36060079659957095,0.36060079659957095,847.239,847.239
decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,2,MajorAxisLength,0.15708585387768784,0.15708585387768784,309.2765163066068,309.2765163066068
decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,3,Compactness,0.13071010312070389,0.13071010312070389,0.804191017760457,0.804191017760457
decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,4,ShapeFactor3,0.03919203361693396,0.03919203361693396,0.6467231930465999,0.6467231930465999
decision_tree,Decision Tree,unscaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,5,roundness,0.03596878797368939,0.03596878797368939,0.8505506742528366,0.8505506742528366
decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,1,Perimeter,0.31962793215178753,0.31962793215178753,883.1569999999999,883.1569999999999
decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,2,MajorAxisLength,0.17982557636002985,0.17982557636002985,339.8361753731025,339.8361753731025
decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,3,ShapeFactor3,0.06608333104889179,0.06608333104889179,0.5910949025964349,0.5910949025964349
decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,4,Compactness,0.059351113855670275,0.059351113855670275,0.768826965315626,0.768826965315626
decision_tree,Decision Tree,unscaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,5,roundness,0.04804686089127628,0.04804686089127628,0.8638142084108642,0.8638142084108642
decision_tree,Decision Tree,unscaled,9967,1890,correct_sira,random_forest,6,SIRA,0,BARBUNYA,1,Perimeter,0.3053740280273282,0.3053740280273282,895.616,895.616
decision_tree,Decision Tree,unscaled,9967,1890,correct_sira,random_forest,6,SIRA,0,BARBUNYA,2,Compactness,0.2419064198852939,0.2419064198852939,0.7801115847233366,0.7801115847233366
decision_tree,Decision Tree,unscaled,9967,1890,correct_sira,random_forest,6,SIRA,0,BARBUNYA,3,MajorAxisLength,0.1947653886816885,0.1947653886816885,340.80921346237847,340.80921346237847
decision_tree,Decision Tree,unscaled,9967,1890,correct_sira,random_forest,6,SIRA,0,BARBUNYA,4,Solidity,0.14222198958211457,0.14222198958211457,0.9868109991290284,0.9868109991290284
decision_tree,Decision Tree,unscaled,9967,1890,correct_sira,random_forest,6,SIRA,0,BARBUNYA,5,ShapeFactor1,0.06753044069030036,0.06753044069030036,0.006138826187697,0.006138826187697
decision_tree,Decision Tree,unscaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,Perimeter,0.2408756196579177,0.2408756196579177,731.413,731.413
decision_tree,Decision Tree,unscaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,Extent,0.1458211425615081,0.1458211425615081,0.7749831337493676,0.7749831337493676
decision_tree,Decision Tree,unscaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,ShapeFactor4,0.12236964594411005,0.12236964594411005,0.9921602240547652,0.9921602240547652
decision_tree,Decision Tree,unscaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,Solidity,0.08665963161121017,0.08665963161121017,0.982860962566845,0.982860962566845
decision_tree,Decision Tree,unscaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,roundness,0.07144939078909011,0.07144939078909011,0.8634718862827261,0.8634718862827261
decision_tree,Decision Tree,unscaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,MinorAxisLength,0.17057577764584758,0.17057577764584758,173.64155211573845,173.64155211573845
decision_tree,Decision Tree,unscaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,ShapeFactor2,0.1419007856918893,0.1419007856918893,0.0017234341618147,0.0017234341618147
decision_tree,Decision Tree,unscaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,Perimeter,0.1229169820210482,0.1229169820210482,729.704,729.704
decision_tree,Decision Tree,unscaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,MajorAxisLength,0.122721405021793,0.122721405021793,281.09151202046115,281.09151202046115
decision_tree,Decision Tree,unscaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,5,Solidity,0.07142878317633325,0.07142878317633325,0.9896835246664598,0.9896835246664598
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.29449227185636234,0.29449227185636234,276.7030457026375,276.7030457026375
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,2,Solidity,0.18072033633546417,0.18072033633546417,0.9867752540346684,0.9867752540346684
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,3,roundness,0.13327921507688684,0.13327921507688684,0.9106726790433178,0.9106726790433178
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,4,MinorAxisLength,-0.11616430042684517,0.11616430042684517,183.3441984080516,183.3441984080516
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,5,Perimeter,0.09773397210985685,0.09773397210985685,739.4119999999999,739.4119999999999
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,1,Perimeter,0.38797308682102727,0.38797308682102727,755.262,755.262
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,2,Compactness,0.20143874853547764,0.20143874853547764,0.7662466201762249,0.7662466201762249
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,3,ConvexArea,0.13645083409035128,0.13645083409035128,40725.0,40725.0
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,4,MajorAxisLength,0.06115251994301667,0.06115251994301667,294.8817146401059,294.8817146401059
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,5,ShapeFactor4,-0.03292746415491052,0.03292746415491052,0.9935263506429898,0.9935263506429898
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,1,MinorAxisLength,0.2515218098410895,0.2515218098410895,184.4035791473984,184.4035791473984
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,ConvexArea,0.1566869420307583,0.1566869420307583,40650.0,40650.0
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,roundness,0.09611052467340428,0.09611052467340428,0.8969074773818111,0.8969074773818111
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,MajorAxisLength,0.08208599332304649,0.08208599332304649,278.12426365528427,278.12426365528427
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,ShapeFactor3,0.0809784351800895,0.0809784351800895,0.6617616962164241,0.6617616962164241
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,ShapeFactor3,0.3255823144358731,0.3255823144358731,0.7150295578048644,0.7150295578048644
