model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature_index,feature,lime_weight,abs_lime_weight,original_feature_value,model_input_feature_value,lime_rule
random_forest,Random Forest,unscaled,2573,192,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,16,4,AspectRation,-0.0004897329692413125,0.0004897329692413125,1.4965945025784193,1.4965945025784193,1.43 < AspectRation <= 1.55
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,2,MajorAxisLength,0.0471130053854696,0.0471130053854696,386.98786978852297,386.98786978852297,MajorAxisLength > 375.90
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,1,Perimeter,0.045381730674541876,0.045381730674541876,993.761,993.761,Perimeter > 976.00
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,6,ConvexArea,0.042784527415049366,0.042784527415049366,68625.0,68625.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,3,MinorAxisLength,0.04038436158499311,0.04038436158499311,224.32314119220808,224.32314119220808,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,12,ShapeFactor1,0.03989568191895374,0.03989568191895374,0.0056897429947588,0.0056897429947588,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,6,7,EquivDiameter,0.03703331191717132,0.03703331191717132,294.27773893919004,294.27773893919004,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,7,0,Area,0.03180073084956307,0.03180073084956307,68015.0,68015.0,Area > 61427.25
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,8,11,Compactness,0.02785750287156638,0.02785750287156638,0.7604314292848606,0.7604314292848606,Compactness <= 0.76
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,9,14,ShapeFactor3,0.022313116333808825,0.022313116333808825,0.578255958644216,0.578255958644216,ShapeFactor3 <= 0.58
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,10,4,AspectRation,0.009892659601097245,0.009892659601097245,1.7251357471717017,1.7251357471717017,AspectRation > 1.70
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,11,10,roundness,0.008041029196948293,0.008041029196948293,0.8654673100101826,0.8654673100101826,0.83 < roundness <= 0.88
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,12,9,Solidity,0.007152218403724412,0.007152218403724412,0.9911111111111112,0.9911111111111112,Solidity > 0.99
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,13,5,Eccentricity,0.005286874725018373,0.005286874725018373,0.8148552227551156,0.8148552227551156,Eccentricity > 0.81
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,14,15,ShapeFactor4,-0.004270612034796708,0.004270612034796708,0.997570025272178,0.997570025272178,1.00 < ShapeFactor4 <= 1.00
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,15,8,Extent,0.004054489535087163,0.004054489535087163,0.7775097738860056,0.7775097738860056,0.76 < Extent <= 0.79
random_forest,Random Forest,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,16,13,ShapeFactor2,0.0035159749963391156,0.0035159749963391156,0.0011735798544305,0.0011735798544305,0.00 < ShapeFactor2 <= 0.00
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,2,MajorAxisLength,0.04918619441404146,0.04918619441404146,380.5696407327228,380.5696407327228,MajorAxisLength > 375.90
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,1,Perimeter,0.04750364294388969,0.04750364294388969,1011.261,1011.261,Perimeter > 976.00
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,6,ConvexArea,0.04277195451169315,0.04277195451169315,69648.0,69648.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,3,MinorAxisLength,0.04105841285771533,0.04105841285771533,230.3304483927484,230.3304483927484,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,7,EquivDiameter,0.03962062185514235,0.03962062185514235,294.29720826243783,294.29720826243783,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,6,12,ShapeFactor1,0.03752485815179193,0.03752485815179193,0.0055946377856745,0.0055946377856745,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,7,0,Area,0.03090264803081139,0.03090264803081139,68024.0,68024.0,Area > 61427.25
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,8,15,ShapeFactor4,0.013269377251864457,0.013269377251864457,0.9880679024330704,0.9880679024330704,ShapeFactor4 <= 0.99
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,9,10,roundness,0.006180516335373128,0.006180516335373128,0.8358830384499509,0.8358830384499509,0.83 < roundness <= 0.88
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,10,13,ShapeFactor2,0.005459192066598303,0.005459192066598303,0.0012341266915417,0.0012341266915417,0.00 < ShapeFactor2 <= 0.00
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,11,9,Solidity,-0.0035201204061283318,0.0035201204061283318,0.9766827475304388,0.9766827475304388,Solidity <= 0.99
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,12,8,Extent,-0.0033857842112052614,0.0033857842112052614,0.6991879946551547,0.6991879946551547,Extent <= 0.72
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,13,5,Eccentricity,0.0011156495998309796,0.0011156495998309796,0.7960540828058548,0.7960540828058548,0.76 < Eccentricity <= 0.81
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,14,4,AspectRation,0.0004541348084720966,0.0004541348084720966,1.6522767327912884,1.6522767327912884,1.55 < AspectRation <= 1.70
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,15,11,Compactness,-8.905530883556593e-05,8.905530883556593e-05,0.7733071079863808,0.7733071079863808,0.76 < Compactness <= 0.80
random_forest,Random Forest,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,16,14,ShapeFactor3,1.6536796725206038e-05,1.6536796725206038e-05,0.5980038832622602,0.5980038832622602,0.58 < ShapeFactor3 <= 0.64
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,1,Perimeter,0.04937346466460187,0.04937346466460187,1005.7759999999998,1005.7759999999998,Perimeter > 976.00
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,6,ConvexArea,0.04454757438116609,0.04454757438116609,72262.0,72262.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,7,EquivDiameter,0.03697726743634473,0.03697726743634473,301.6299138159141,301.6299138159141,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,3,MinorAxisLength,0.03586785019515313,0.03586785019515313,244.4125876142546,244.4125876142546,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,12,ShapeFactor1,0.03439950455381295,0.03439950455381295,0.0052449706884774,0.0052449706884774,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,6,0,Area,0.03411498522986501,0.03411498522986501,71456.0,71456.0,Area > 61427.25
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,7,2,MajorAxisLength,0.01613081717796274,0.01613081717796274,374.7846255158424,374.7846255158424,296.52 < MajorAxisLength <= 375.90
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,8,15,ShapeFactor4,0.014337639660866354,0.014337639660866354,0.9932154901836944,0.9932154901836944,ShapeFactor4 <= 0.99
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,9,10,roundness,0.01310310149353924,0.01310310149353924,0.8876587307353914,0.8876587307353914,0.88 < roundness <= 0.92
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,10,11,Compactness,-0.00855714038245295,0.00855714038245295,0.804808664178152,0.804808664178152,0.80 < Compactness <= 0.83
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,11,8,Extent,0.003725215213825902,0.003725215213825902,0.8015524919514958,0.8015524919514958,Extent > 0.79
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,12,13,ShapeFactor2,0.0030287293167333257,0.0030287293167333257,0.0013573548553531,0.0013573548553531,0.00 < ShapeFactor2 <= 0.00
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,13,14,ShapeFactor3,-0.0020340509054272322,0.0020340509054272322,0.6477169859362216,0.6477169859362216,0.64 < ShapeFactor3 <= 0.70
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,14,4,AspectRation,-0.0013636703243226289,0.0013636703243226289,1.533409670811833,1.533409670811833,1.43 < AspectRation <= 1.55
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,15,5,Eccentricity,0.0010299405889955839,0.0010299405889955839,0.758097311984167,0.758097311984167,0.72 < Eccentricity <= 0.76
random_forest,Random Forest,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,16,9,Solidity,-0.00010881878013405218,0.00010881878013405218,0.9888461432011292,0.9888461432011292,0.99 < Solidity <= 0.99
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,1,Perimeter,0.05104391055511356,0.05104391055511356,1028.668,1028.668,Perimeter > 976.00
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,2,MajorAxisLength,0.04770988133585401,0.04770988133585401,376.5884966121909,376.5884966121909,MajorAxisLength > 375.90
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,6,ConvexArea,0.04658260571237564,0.04658260571237564,74018.0,74018.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,3,MinorAxisLength,0.037807365892824456,0.037807365892824456,249.01087878501625,249.01087878501625,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,7,EquivDiameter,0.035728941619885574,0.035728941619885574,305.07374682444606,305.07374682444606,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,6,12,ShapeFactor1,0.03563662329131466,0.03563662329131466,0.0051519008524589,0.0051519008524589,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,7,0,Area,0.030285191965335374,0.030285191965335374,73097.0,73097.0,Area > 61427.25
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,8,15,ShapeFactor4,0.015947685315701367,0.015947685315701367,0.9924857985408702,0.9924857985408702,ShapeFactor4 <= 0.99
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,9,10,roundness,0.011730551725715108,0.011730551725715108,0.8680784148896584,0.8680784148896584,0.83 < roundness <= 0.88
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,10,11,Compactness,-0.007107524836701253,0.007107524836701253,0.8100984219350958,0.8100984219350958,0.80 < Compactness <= 0.83
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,11,14,ShapeFactor3,-0.00639125861332485,0.00639125861332485,0.6562594532217325,0.6562594532217325,0.64 < ShapeFactor3 <= 0.70
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,12,13,ShapeFactor2,0.00280422107419623,0.00280422107419623,0.0013686689155652,0.0013686689155652,0.00 < ShapeFactor2 <= 0.00
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,13,5,Eccentricity,0.0024870533985714327,0.0024870533985714327,0.7501849509044485,0.7501849509044485,0.72 < Eccentricity <= 0.76
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,14,8,Extent,0.0012292313707748174,0.0012292313707748174,0.731606497652958,0.731606497652958,0.72 < Extent <= 0.76
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,15,9,Solidity,-7.45180598790074e-05,7.45180598790074e-05,0.9875570807100976,0.9875570807100976,0.99 < Solidity <= 0.99
random_forest,Random Forest,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,16,4,AspectRation,-5.076622315483926e-06,5.076622315483926e-06,1.5123375269773611,1.5123375269773611,1.43 < AspectRation <= 1.55
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,1,Perimeter,0.09165929442774755,0.09165929442774755,1170.4599999999998,1170.4599999999998,Perimeter > 976.00
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,12,ShapeFactor1,0.061716116017243215,0.061716116017243215,0.0047444664147212,0.0047444664147212,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,6,ConvexArea,0.043688189828404854,0.043688189828404854,94486.0,94486.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,3,MinorAxisLength,0.041137696819326275,0.041137696819326275,269.0760699570991,269.0760699570991,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,7,EquivDiameter,0.039641118104686665,0.039641118104686665,344.7895442336276,344.7895442336276,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,6,2,MajorAxisLength,0.0371200441024937,0.0371200441024937,442.9813402096897,442.9813402096897,MajorAxisLength > 375.90
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,7,0,Area,0.026692503252522478,0.026692503252522478,93368.0,93368.0,Area > 61427.25
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,8,10,roundness,-0.008429871805718999,0.008429871805718999,0.8564357096222179,0.8564357096222179,0.83 < roundness <= 0.88
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,9,15,ShapeFactor4,0.007644195672588467,0.007644195672588467,0.997350170071718,0.997350170071718,1.00 < ShapeFactor4 <= 1.00
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,10,14,ShapeFactor3,0.006051273358651812,0.006051273358651812,0.6058112154496393,0.6058112154496393,0.58 < ShapeFactor3 <= 0.64
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,11,13,ShapeFactor2,-0.005263197471716887,0.005263197471716887,0.0010740926824468,0.0010740926824468,ShapeFactor2 <= 0.00
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,12,4,AspectRation,0.004628149956916183,0.004628149956916183,1.6463052261775553,1.6463052261775553,1.55 < AspectRation <= 1.70
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,13,9,Solidity,0.004464432230991988,0.004464432230991988,0.9881675592151218,0.9881675592151218,0.99 < Solidity <= 0.99
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,14,8,Extent,0.004244971989385575,0.004244971989385575,0.735053770213034,0.735053770213034,0.72 < Extent <= 0.76
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,15,11,Compactness,0.003103444185892331,0.003103444185892331,0.7783387536604093,0.7783387536604093,0.76 < Compactness <= 0.80
random_forest,Random Forest,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,16,5,Eccentricity,7.640228835825994e-05,7.640228835825994e-05,0.7943802612230018,0.7943802612230018,0.76 < Eccentricity <= 0.81
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,6,ConvexArea,0.019469428150899273,0.019469428150899273,154519.0,154519.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,7,EquivDiameter,0.01589564041080952,0.01589564041080952,441.74423127603575,441.74423127603575,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,3,MinorAxisLength,0.015720830225553494,0.015720830225553494,362.1338272028383,362.1338272028383,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,0,Area,0.014887366020518641,0.014887366020518641,153261.0,153261.0,Area > 61427.25
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,12,ShapeFactor1,0.013081222191894304,0.013081222191894304,0.0035370266335946,0.0035370266335946,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,6,1,Perimeter,0.012566893408052136,0.012566893408052136,1457.451,1457.451,Perimeter > 976.00
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,7,2,MajorAxisLength,0.007734472037090695,0.007734472037090695,542.0882388913515,542.0882388913515,MajorAxisLength > 375.90
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,8,13,ShapeFactor2,0.0032958563891720256,0.0032958563891720256,0.0009621032906241,0.0009621032906241,ShapeFactor2 <= 0.00
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,9,8,Extent,0.00325066378955093,0.00325066378955093,0.8364770606149916,0.8364770606149916,Extent > 0.79
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,10,5,Eccentricity,0.002646486339340749,0.002646486339340749,0.7441300015970114,0.7441300015970114,0.72 < Eccentricity <= 0.76
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,11,10,roundness,0.0019789109957471357,0.0019789109957471357,0.9066790770193002,0.9066790770193002,0.88 < roundness <= 0.92
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,12,4,AspectRation,0.001922533569085985,0.001922533569085985,1.496927926005977,1.496927926005977,1.43 < AspectRation <= 1.55
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,13,11,Compactness,0.0017467587720370783,0.0017467587720370783,0.814893590348808,0.814893590348808,0.80 < Compactness <= 0.83
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,14,14,ShapeFactor3,0.0017089238407206233,0.0017089238407206233,0.664051563591571,0.664051563591571,0.64 < ShapeFactor3 <= 0.70
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,15,15,ShapeFactor4,0.0010757585446288967,0.0010757585446288967,0.9940373298481564,0.9940373298481564,0.99 < ShapeFactor4 <= 1.00
random_forest,Random Forest,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,16,9,Solidity,0.00059805640162956,0.00059805640162956,0.9918586063849754,0.9918586063849754,Solidity > 0.99
random_forest,Random Forest,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,6,ConvexArea,0.019006329855215703,0.019006329855215703,257425.0,257425.0,ConvexArea > 62397.00
random_forest,Random Forest,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,7,EquivDiameter,0.01622111104672789,0.01622111104672789,565.8031152369625,565.8031152369625,EquivDiameter > 279.66
random_forest,Random Forest,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,3,MinorAxisLength,0.01565919749436414,0.01565919749436414,450.926186722595,450.926186722595,MinorAxisLength > 217.07
random_forest,Random Forest,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,12,ShapeFactor1,0.013695039579772186,0.013695039579772186,0.0028601199942404,0.0028601199942404,ShapeFactor1 <= 0.01
random_forest,Random Forest,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,0,Area,0.013434914660379228,0.013434914660379228,251432.0,251432.0,Area > 61427.25
