model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature_index,feature,lime_weight,abs_lime_weight,original_feature_value,model_input_feature_value,lime_rule
decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,12,4,AspectRation,0.007883336969922479,0.007883336969922479,1.7251357471717017,1.7251357471717017,AspectRation > 1.70
decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,13,6,ConvexArea,0.004713986730434794,0.004713986730434794,68625.0,68625.0,ConvexArea > 62397.00
decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,14,5,Eccentricity,0.0039275197864962075,0.0039275197864962075,0.8148552227551156,0.8148552227551156,Eccentricity > 0.81
decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,15,15,ShapeFactor4,-0.003911508891004115,0.003911508891004115,0.997570025272178,0.997570025272178,1.00 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,2590,960,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,16,13,ShapeFactor2,0.0003983453248418218,0.0003983453248418218,0.0011735798544305,0.0011735798544305,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,1,Perimeter,0.12527476383674827,0.12527476383674827,1011.261,1011.261,Perimeter > 976.00
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,2,MajorAxisLength,0.0910443018927786,0.0910443018927786,380.5696407327228,380.5696407327228,MajorAxisLength > 375.90
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,3,MinorAxisLength,0.06409015975934731,0.06409015975934731,230.3304483927484,230.3304483927484,MinorAxisLength > 217.07
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,15,ShapeFactor4,0.06139531890899532,0.06139531890899532,0.9880679024330704,0.9880679024330704,ShapeFactor4 <= 0.99
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,11,Compactness,-0.03823980839067705,0.03823980839067705,0.7733071079863808,0.7733071079863808,0.76 < Compactness <= 0.80
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,6,9,Solidity,0.03245983969673855,0.03245983969673855,0.9766827475304388,0.9766827475304388,Solidity <= 0.99
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,7,12,ShapeFactor1,0.02896249918467367,0.02896249918467367,0.0055946377856745,0.0055946377856745,ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,8,10,roundness,0.01820530351628308,0.01820530351628308,0.8358830384499509,0.8358830384499509,0.83 < roundness <= 0.88
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,9,8,Extent,-0.012811151681547967,0.012811151681547967,0.6991879946551547,0.6991879946551547,Extent <= 0.72
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,10,6,ConvexArea,-0.009989882379159713,0.009989882379159713,69648.0,69648.0,ConvexArea > 62397.00
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,11,13,ShapeFactor2,0.009445662836145613,0.009445662836145613,0.0012341266915417,0.0012341266915417,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,12,5,Eccentricity,0.006121516254568908,0.006121516254568908,0.7960540828058548,0.7960540828058548,0.76 < Eccentricity <= 0.81
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,13,4,AspectRation,0.004320397636364852,0.004320397636364852,1.6522767327912884,1.6522767327912884,1.55 < AspectRation <= 1.70
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,14,7,EquivDiameter,0.003801115971735841,0.003801115971735841,294.29720826243783,294.29720826243783,EquivDiameter > 279.66
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,15,0,Area,0.0019854154594556497,0.0019854154594556497,68024.0,68024.0,Area > 61427.25
decision_tree,Decision Tree,unscaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,16,14,ShapeFactor3,-0.0002160056304848658,0.0002160056304848658,0.5980038832622602,0.5980038832622602,0.58 < ShapeFactor3 <= 0.64
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,1,Perimeter,0.13756704576248185,0.13756704576248185,1005.7759999999998,1005.7759999999998,Perimeter > 976.00
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,2,MajorAxisLength,0.09676328035914436,0.09676328035914436,374.7846255158424,374.7846255158424,296.52 < MajorAxisLength <= 375.90
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,6,ConvexArea,0.04696811365736064,0.04696811365736064,72262.0,72262.0,ConvexArea > 62397.00
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,15,ShapeFactor4,-0.03653202459751996,0.03653202459751996,0.9932154901836944,0.9932154901836944,ShapeFactor4 <= 0.99
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,10,roundness,-0.029423221107972308,0.029423221107972308,0.8876587307353914,0.8876587307353914,0.88 < roundness <= 0.92
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,6,12,ShapeFactor1,0.027286418584274604,0.027286418584274604,0.0052449706884774,0.0052449706884774,ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,7,11,Compactness,0.026872632938221258,0.026872632938221258,0.804808664178152,0.804808664178152,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,8,3,MinorAxisLength,-0.015194255762182257,0.015194255762182257,244.4125876142546,244.4125876142546,MinorAxisLength > 217.07
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,9,13,ShapeFactor2,0.014084572412504577,0.014084572412504577,0.0013573548553531,0.0013573548553531,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,10,14,ShapeFactor3,0.011483170786344093,0.011483170786344093,0.6477169859362216,0.6477169859362216,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,11,0,Area,0.010840731639200869,0.010840731639200869,71456.0,71456.0,Area > 61427.25
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,12,5,Eccentricity,-0.007668006285818031,0.007668006285818031,0.758097311984167,0.758097311984167,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,13,7,EquivDiameter,0.007647406156545252,0.007647406156545252,301.6299138159141,301.6299138159141,EquivDiameter > 279.66
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,14,4,AspectRation,0.0022159270398965964,0.0022159270398965964,1.533409670811833,1.533409670811833,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,15,9,Solidity,-0.0012946294389259124,0.0012946294389259124,0.9888461432011292,0.9888461432011292,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,16,8,Extent,0.0007296527445620109,0.0007296527445620109,0.8015524919514958,0.8015524919514958,Extent > 0.79
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,1,Perimeter,0.1271947425556351,0.1271947425556351,1028.668,1028.668,Perimeter > 976.00
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,2,MajorAxisLength,0.09981781444031972,0.09981781444031972,376.5884966121909,376.5884966121909,MajorAxisLength > 375.90
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,3,MinorAxisLength,0.0702200738787806,0.0702200738787806,249.01087878501625,249.01087878501625,MinorAxisLength > 217.07
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,15,ShapeFactor4,0.04959373098854857,0.04959373098854857,0.9924857985408702,0.9924857985408702,ShapeFactor4 <= 0.99
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,11,Compactness,-0.03934201470435561,0.03934201470435561,0.8100984219350958,0.8100984219350958,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,6,7,EquivDiameter,0.0264901594916967,0.0264901594916967,305.07374682444606,305.07374682444606,EquivDiameter > 279.66
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,7,12,ShapeFactor1,0.025599453783532525,0.025599453783532525,0.0051519008524589,0.0051519008524589,ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,8,10,roundness,0.02040472062347294,0.02040472062347294,0.8680784148896584,0.8680784148896584,0.83 < roundness <= 0.88
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,9,6,ConvexArea,0.015987588116878875,0.015987588116878875,74018.0,74018.0,ConvexArea > 62397.00
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,10,5,Eccentricity,0.011700485977813648,0.011700485977813648,0.7501849509044485,0.7501849509044485,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,11,0,Area,0.009363907241368197,0.009363907241368197,73097.0,73097.0,Area > 61427.25
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,12,8,Extent,0.005275154188368162,0.005275154188368162,0.731606497652958,0.731606497652958,0.72 < Extent <= 0.76
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,13,4,AspectRation,0.003832417337840335,0.003832417337840335,1.5123375269773611,1.5123375269773611,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,14,14,ShapeFactor3,-0.00305276785765541,0.00305276785765541,0.6562594532217325,0.6562594532217325,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,15,9,Solidity,0.00291337644423628,0.00291337644423628,0.9875570807100976,0.9875570807100976,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,16,13,ShapeFactor2,0.0005833693057143393,0.0005833693057143393,0.0013686689155652,0.0013686689155652,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,1,Perimeter,0.1369933075840005,0.1369933075840005,1170.4599999999998,1170.4599999999998,Perimeter > 976.00
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,2,MajorAxisLength,0.1052921757344939,0.1052921757344939,442.9813402096897,442.9813402096897,MajorAxisLength > 375.90
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,6,ConvexArea,0.050071713696423804,0.050071713696423804,94486.0,94486.0,ConvexArea > 62397.00
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,10,roundness,0.03768738161599077,0.03768738161599077,0.8564357096222179,0.8564357096222179,0.83 < roundness <= 0.88
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,12,ShapeFactor1,0.035050620418827366,0.035050620418827366,0.0047444664147212,0.0047444664147212,ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,6,15,ShapeFactor4,0.029894287825994074,0.029894287825994074,0.997350170071718,0.997350170071718,1.00 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,7,7,EquivDiameter,0.028200639458454368,0.028200639458454368,344.7895442336276,344.7895442336276,EquivDiameter > 279.66
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,8,8,Extent,0.023324166049268093,0.023324166049268093,0.735053770213034,0.735053770213034,0.72 < Extent <= 0.76
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,9,0,Area,-0.018521347497424796,0.018521347497424796,93368.0,93368.0,Area > 61427.25
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,10,11,Compactness,0.016524761750409962,0.016524761750409962,0.7783387536604093,0.7783387536604093,0.76 < Compactness <= 0.80
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,11,3,MinorAxisLength,-0.012617486596290502,0.012617486596290502,269.0760699570991,269.0760699570991,MinorAxisLength > 217.07
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,12,5,Eccentricity,0.008603615519688402,0.008603615519688402,0.7943802612230018,0.7943802612230018,0.76 < Eccentricity <= 0.81
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,13,14,ShapeFactor3,0.008284422802165237,0.008284422802165237,0.6058112154496393,0.6058112154496393,0.58 < ShapeFactor3 <= 0.64
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,14,9,Solidity,0.007818889850207515,0.007818889850207515,0.9881675592151218,0.9881675592151218,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,15,13,ShapeFactor2,0.006358789695372098,0.006358789695372098,0.0010740926824468,0.0010740926824468,ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,16,4,AspectRation,0.004454639326719736,0.004454639326719736,1.6463052261775553,1.6463052261775553,1.55 < AspectRation <= 1.70
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,12,ShapeFactor1,0.01891734147117653,0.01891734147117653,0.0035370266335946,0.0035370266335946,ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,1,Perimeter,0.014269873405548,0.014269873405548,1457.451,1457.451,Perimeter > 976.00
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,7,EquivDiameter,0.0064598956506635614,0.0064598956506635614,441.74423127603575,441.74423127603575,EquivDiameter > 279.66
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,2,MajorAxisLength,0.005653201144920069,0.005653201144920069,542.0882388913515,542.0882388913515,MajorAxisLength > 375.90
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,6,ConvexArea,0.005548339080907705,0.005548339080907705,154519.0,154519.0,ConvexArea > 62397.00
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,6,9,Solidity,0.005539864400257995,0.005539864400257995,0.9918586063849754,0.9918586063849754,Solidity > 0.99
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,7,11,Compactness,0.004504713517174413,0.004504713517174413,0.814893590348808,0.814893590348808,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,8,10,roundness,0.003911412881073826,0.003911412881073826,0.9066790770193002,0.9066790770193002,0.88 < roundness <= 0.92
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,9,3,MinorAxisLength,0.003612585871612604,0.003612585871612604,362.1338272028383,362.1338272028383,MinorAxisLength > 217.07
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,10,15,ShapeFactor4,-0.0021517032870695422,0.0021517032870695422,0.9940373298481564,0.9940373298481564,0.99 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,11,13,ShapeFactor2,0.0020395985069114296,0.0020395985069114296,0.0009621032906241,0.0009621032906241,ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,12,5,Eccentricity,0.001965983864184857,0.001965983864184857,0.7441300015970114,0.7441300015970114,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,13,14,ShapeFactor3,0.0017681123918978075,0.0017681123918978075,0.664051563591571,0.664051563591571,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,14,0,Area,0.0014085944939517174,0.0014085944939517174,153261.0,153261.0,Area > 61427.25
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,15,8,Extent,0.0009488603959508585,0.0009488603959508585,0.8364770606149916,0.8364770606149916,Extent > 0.79
decision_tree,Decision Tree,unscaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,16,4,AspectRation,0.00039902188972182475,0.00039902188972182475,1.496927926005977,1.496927926005977,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,12,ShapeFactor1,0.022116171424708557,0.022116171424708557,0.0028601199942404,0.0028601199942404,ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,1,Perimeter,0.0152941428864145,0.0152941428864145,1919.868,1919.868,Perimeter > 976.00
