model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature_index,feature,lime_weight,abs_lime_weight,original_feature_value,model_input_feature_value,lime_rule
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,2,MajorAxisLength,0.06452084244633437,0.06452084244633437,380.5696407327228,0.7091096027792653,MajorAxisLength > 0.65
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,6,7,EquivDiameter,0.06326640925646317,0.06326640925646317,294.29720826243783,0.6973523027999835,EquivDiameter > 0.45
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,7,1,Perimeter,0.040367973144147924,0.040367973144147924,1011.261,0.7302748865907589,Perimeter > 0.57
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,8,8,Extent,-0.029711716757458963,0.029711716757458963,0.6991879946551547,-1.039978277847627,Extent <= -0.64
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,9,9,Solidity,-0.025522908746058743,0.025522908746058743,0.9766827475304388,-2.244537944068037,Solidity <= -0.32
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,10,13,ShapeFactor2,0.02051673592957326,0.02051673592957326,0.0012341266915417,-0.8152652682415545,-0.94 < ShapeFactor2 <= -0.04
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,11,10,roundness,-0.014333490599317943,0.014333490599317943,0.8358830384499509,-0.6420037727975543,-0.69 < roundness <= 0.16
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,12,11,Compactness,0.006709416955154476,0.006709416955154476,0.7733071079863808,-0.4408636030830379,-0.60 < Compactness <= 0.02
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,13,5,Eccentricity,-0.0032903316808712644,0.0032903316808712644,0.7960540828058548,0.4986346355783678,0.15 < Eccentricity <= 0.64
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,14,4,AspectRation,-0.0024214543460583863,0.0024214543460583863,1.6522767327912884,0.2913080952736757,-0.13 < AspectRation <= 0.50
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,15,6,ConvexArea,0.002340667488274718,0.002340667488274718,69648.0,0.5339256752204863,ConvexArea > 0.29
mlp,MLP,scaled,2591,66,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,16,14,ShapeFactor3,0.001092353774536876,0.001092353774536876,0.5980038832622602,-0.4705300341422669,-0.63 < ShapeFactor3 <= -0.02
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,0,Area,0.10269351149332108,0.10269351149332108,71456.0,0.628131068603429,Area > 0.29
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,3,MinorAxisLength,0.09930981489440036,0.09930981489440036,244.4125876142546,0.9343446540621446,MinorAxisLength > 0.33
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,12,ShapeFactor1,0.08086380027142288,0.08086380027142288,0.0052449706884774,-1.1670960443657297,ShapeFactor1 <= -0.59
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,15,ShapeFactor4,0.08059723940472309,0.08059723940472309,0.9932154901836944,-0.4241209515490035,ShapeFactor4 <= -0.31
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,7,EquivDiameter,0.06081501586036534,0.06081501586036534,301.6299138159141,0.8210666990012154,EquivDiameter > 0.45
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,6,1,Perimeter,0.040560938249639945,0.040560938249639945,1005.7759999999998,0.7047006926503455,Perimeter > 0.57
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,7,10,roundness,0.0379484382256493,0.0379484382256493,0.8876587307353914,0.2331171366481719,0.16 < roundness <= 0.73
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,8,13,ShapeFactor2,0.024445770880190832,0.024445770880190832,0.0013573548553531,-0.6085284015079594,-0.94 < ShapeFactor2 <= -0.04
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,9,4,AspectRation,-0.016916784390698162,0.016916784390698162,1.533409670811833,-0.1934938154718743,-0.61 < AspectRation <= -0.13
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,10,8,Extent,0.013130747846902985,0.013130747846902985,0.8015524919514958,1.0609442801202429,Extent > 0.76
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,11,9,Solidity,0.012496937396992926,0.012496937396992926,0.9888461432011292,0.3630895968725806,0.24 < Solidity <= 0.61
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,12,2,MajorAxisLength,0.012467186383748368,0.012467186383748368,374.7846255158424,0.6416204642151777,-0.27 < MajorAxisLength <= 0.65
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,13,14,ShapeFactor3,0.010001503085548865,0.010001503085548865,0.6477169859362216,0.0334098085524478,-0.02 < ShapeFactor3 <= 0.52
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,14,5,Eccentricity,0.008724624538673556,0.008724624538673556,0.758097311984167,0.0855572936394018,-0.37 < Eccentricity <= 0.15
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,15,6,ConvexArea,-0.0034446820022337615,0.0034446820022337615,72262.0,0.6216388617318511,ConvexArea > 0.29
mlp,MLP,scaled,2790,126,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,16,11,Compactness,-0.0028849170924211374,0.0028849170924211374,0.804808664178152,0.0716950630767887,0.02 < Compactness <= 0.55
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,12,ShapeFactor1,0.09180626809654326,0.09180626809654326,0.0051519008524589,-1.2495435508924289,ShapeFactor1 <= -0.59
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,3,MinorAxisLength,0.09109853132516478,0.09109853132516478,249.01087878501625,1.0364239833900204,MinorAxisLength > 0.33
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,15,ShapeFactor4,0.090243051351813,0.090243051351813,0.9924857985408702,-0.5913154981636026,ShapeFactor4 <= -0.31
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,0,Area,0.08858458955867834,0.08858458955867834,73097.0,0.6840338922390701,Area > 0.29
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,7,EquivDiameter,0.06717379137410552,0.06717379137410552,305.07374682444606,0.8791696349722938,EquivDiameter > 0.45
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,6,2,MajorAxisLength,0.058131192227594324,0.058131192227594324,376.5884966121909,0.6626647833412505,MajorAxisLength > 0.65
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,7,1,Perimeter,0.04567219878906484,0.04567219878906484,1028.668,0.811436234616422,Perimeter > 0.57
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,8,13,ShapeFactor2,0.024627820220390506,0.024627820220390506,0.0013686689155652,-0.5895470803071935,-0.94 < ShapeFactor2 <= -0.04
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,9,4,AspectRation,-0.018807150281167122,0.018807150281167122,1.5123375269773611,-0.2794370147428607,-0.61 < AspectRation <= -0.13
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,10,8,Extent,0.01156965407666126,0.01156965407666126,0.731606497652958,-0.374622944284449,-0.64 < Extent <= 0.20
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,11,9,Solidity,-0.005700253776726911,0.005700253776726911,0.9875570807100976,0.0867362704978396,-0.32 < Solidity <= 0.24
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,12,11,Compactness,-0.0033599562813767473,0.0033599562813767473,0.8100984219350958,0.1577641818118174,0.02 < Compactness <= 0.55
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,13,6,ConvexArea,0.0032996249672338305,0.0032996249672338305,74018.0,0.6805617215306103,ConvexArea > 0.29
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,14,5,Eccentricity,-0.0016399889351589672,0.0016399889351589672,0.7501849509044485,-0.0005516406170372,-0.37 < Eccentricity <= 0.15
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,15,10,roundness,0.0008617549025920301,0.0008617549025920301,0.8680784148896584,-0.09783244710024,-0.69 < roundness <= 0.16
mlp,MLP,scaled,2883,553,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,16,14,ShapeFactor3,-0.0005447323155550091,0.0005447323155550091,0.6562594532217325,0.1200044765279774,-0.02 < ShapeFactor3 <= 0.52
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,12,ShapeFactor1,0.22638751683177752,0.22638751683177752,0.0047444664147212,-1.610476318173805,ShapeFactor1 <= -0.59
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,3,MinorAxisLength,0.1385426404060992,0.1385426404060992,269.0760699570991,1.4818592943824211,MinorAxisLength > 0.33
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,2,MajorAxisLength,0.09443042123933297,0.09443042123933297,442.9813402096897,1.4372169069278256,MajorAxisLength > 0.65
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,6,ConvexArea,0.09392704755246394,0.09392704755246394,94486.0,1.3673687228751454,ConvexArea > 0.29
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,0,Area,0.08854742814295215,0.08854742814295215,93368.0,1.3745921725060293,Area > 0.29
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,6,1,Perimeter,0.08648942221070478,0.08648942221070478,1170.4599999999998,1.472551295181417,Perimeter > 0.57
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,7,15,ShapeFactor4,0.07276545237571616,0.07276545237571616,0.997350170071718,0.523259953896213,0.30 < ShapeFactor4 <= 0.64
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,8,7,EquivDiameter,0.04601843739300698,0.04601843739300698,344.7895442336276,1.5492382556600577,EquivDiameter > 0.45
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,9,10,roundness,0.030926415298881346,0.030926415298881346,0.8564357096222179,-0.2946192861033797,-0.69 < roundness <= 0.16
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,10,13,ShapeFactor2,-0.03029053832002246,0.03029053832002246,0.0010740926824468,-1.0837503984893089,ShapeFactor2 <= -0.94
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,11,9,Solidity,-0.0215380652698575,0.0215380652698575,0.9881675592151218,0.2176125986180528,-0.32 < Solidity <= 0.24
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,12,11,Compactness,-0.01174828980450808,0.01174828980450808,0.7783387536604093,-0.3589942002012024,-0.60 < Compactness <= 0.02
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,13,4,AspectRation,0.004677701511410611,0.004677701511410611,1.6463052261775553,0.2669531750110056,-0.13 < AspectRation <= 0.50
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,14,8,Extent,-0.003922893608348405,0.003922893608348405,0.735053770213034,-0.3038713372701483,-0.64 < Extent <= 0.20
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,15,5,Eccentricity,-0.0037272183931961428,0.0037272183931961428,0.7943802612230018,0.4804187084761094,0.15 < Eccentricity <= 0.64
mlp,MLP,scaled,3330,895,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,16,14,ShapeFactor3,0.0013701410885067198,0.0013701410885067198,0.6058112154496393,-0.3913874028690433,-0.63 < ShapeFactor3 <= -0.02
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,0,Area,0.12202771501128133,0.12202771501128133,153261.0,3.4149260031028907,Area > 0.29
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,2,MajorAxisLength,0.0763587396179396,0.0763587396179396,542.0882388913515,2.5934177062388617,MajorAxisLength > 0.65
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,6,ConvexArea,0.07152091282841667,0.07152091282841667,154519.0,3.381785603455392,ConvexArea > 0.29
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,1,Perimeter,0.048684799998720434,0.048684799998720434,1457.451,2.810666790742582,Perimeter > 0.57
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,12,ShapeFactor1,-0.02316533554095417,0.02316533554095417,0.0035370266335946,-2.680107505825664,ShapeFactor1 <= -0.59
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,6,13,ShapeFactor2,-0.01542413802839737,0.01542413802839737,0.0009621032906241,-1.2716322532271624,ShapeFactor2 <= -0.94
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,7,9,Solidity,-0.015003877338246588,0.015003877338246588,0.9918586063849754,1.008911057995954,Solidity > 0.61
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,8,15,ShapeFactor4,0.013806917453932845,0.013806917453932845,0.9940373298481564,-0.2358124907890581,-0.31 < ShapeFactor4 <= 0.30
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,9,8,Extent,0.011344409188729455,0.011344409188729455,0.8364770606149916,1.777733949101099,Extent > 0.76
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,10,10,roundness,0.008041085611630078,0.008041085611630078,0.9066790770193002,0.5546020266266996,0.16 < roundness <= 0.73
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,11,4,AspectRation,0.007204606622294077,0.007204606622294077,1.496927926005977,-0.3422854091622058,-0.61 < AspectRation <= -0.13
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,12,11,Compactness,0.00402155531391877,0.00402155531391877,0.814893590348808,0.2357858868724099,0.02 < Compactness <= 0.55
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,13,5,Eccentricity,0.0027216441366327082,0.0027216441366327082,0.7441300015970114,-0.06644666570337,-0.37 < Eccentricity <= 0.15
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,14,14,ShapeFactor3,0.0021035764500733937,0.0021035764500733937,0.664051563591571,0.1989928048121627,-0.02 < ShapeFactor3 <= 0.52
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,15,7,EquivDiameter,0.0008555235996969713,0.0008555235996969713,441.74423127603575,3.185017911457707,EquivDiameter > 0.45
mlp,MLP,scaled,3450,1567,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,16,3,MinorAxisLength,0.00032037740965675773,0.00032037740965675773,362.1338272028383,3.547686162590045,MinorAxisLength > 0.33
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,0,Area,0.11868656896422083,0.11868656896422083,251432.0,6.759250256079441,Area > 0.29
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,6,ConvexArea,0.07983472123798252,0.07983472123798252,257425.0,6.834812830363772,ConvexArea > 0.29
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,2,MajorAxisLength,0.0794343221608218,0.0794343221608218,719.1256903918719,4.6587718405698295,MajorAxisLength > 0.65
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,1,Perimeter,0.05744705063008057,0.05744705063008057,1919.868,4.966718210859961,Perimeter > 0.57
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,12,ShapeFactor1,-0.02954125312522275,0.02954125312522275,0.0028601199942404,-3.279756833186981,ShapeFactor1 <= -0.59
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,6,9,Solidity,0.021663829783470017,0.021663829783470017,0.9767194328445178,-2.2366732294825464,Solidity <= -0.32
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,7,13,ShapeFactor2,-0.01722253133446292,0.01722253133446292,0.0006760925307692,-1.7514654870891335,ShapeFactor2 <= -0.94
mlp,MLP,scaled,3869,806,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,8,15,ShapeFactor4,0.015630411190671288,0.015630411190671288,0.987234690619534,-1.7945040186379146,ShapeFactor4 <= -0.31
