seed,model_name,sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
2,mlp,10109,3,3,1.8044386084586593e-08,3.4641445998818484e-08,1.688434245752198e-08,0.9997745216102453,1.901495536242992e-06,0.00015533722147207854,6.817010257200893e-05
2,mlp,2310,0,0,0.927245032166409,0.00026749763571823397,0.06747914772519856,2.4708424595500867e-05,0.0006147824630401892,0.003594587306513123,0.0007742442785255614
2,mlp,13491,3,6,0.0018181678537610643,7.024308143231437e-05,0.0001898176281308619,0.07370776092216012,0.0012329103525671637,0.010458518401583615,0.9125225817603648
2,mlp,2790,0,2,0.0681870265903959,0.0015500040574051752,0.9298290994551356,1.6238987627951966e-06,0.00018318452789535335,0.0001932479195344054,5.581355087103978e-05
2,mlp,2433,0,0,0.9995338601921583,2.564031394414358e-05,3.1699139789474072e-06,2.578814165454988e-06,2.9581308702573385e-05,0.0004046616061629194,5.078508877860309e-07
2,mlp,10036,3,3,2.6463539195253912e-09,5.0715412617616436e-08,4.20371446332508e-09,0.9999819439885183,1.7341850155082289e-06,2.7229367662177544e-06,1.3541324218860541e-05
2,mlp,6497,4,4,5.669818911173245e-06,2.0968155788973085e-06,0.0003676123742980499,5.934250546827424e-07,0.999456549271404,1.6652314998227845e-05,0.00015082597975490616
2,mlp,6191,4,4,0.0015992877847177656,3.242747289150632e-06,0.0008751014663882725,0.00012140878430786033,0.9318575201775682,0.0008414931599961971,0.0647019458797326
2,mlp,12253,3,3,1.0503549770198005e-05,2.09027664200203e-05,6.388629667230423e-06,0.9730640547811799,0.0008119045233433009,0.0003796580185632599,0.025706587731055986
2,mlp,8690,6,6,0.0009020902667928209,4.264394755192721e-05,0.0001769767428835524,0.01299520657225415,0.0008061153724079604,0.0019644855848778486,0.9831124815132318
2,mlp,8795,6,6,0.0002733739260658047,1.953850104048101e-05,0.00027671735457038396,0.0028870938537302396,0.00416129756292698,0.00017600040804560045,0.9922059783936205
2,mlp,9949,6,6,0.004114403378678886,1.6734495720146314e-05,0.004201533007517734,0.00020185236903725998,0.0583049914379822,0.005728107103183396,0.9274323782078804
2,mlp,10625,3,3,7.812934699868575e-08,6.793695027246994e-07,1.1967523891974282e-07,0.9997644443888651,2.2606385265177915e-05,4.015975927404178e-05,0.00017191229250682134
2,mlp,8144,6,6,0.001165654172392046,9.472520460517937e-05,0.00026355062279008907,0.03479246765276154,0.0023944174106923753,0.0007265349613543961,0.9605626499754043
2,mlp,5982,4,4,1.9559708012718269e-07,1.3755782080112837e-07,2.087910738868407e-06,3.1227838374311475e-06,0.9999092797546615,1.056570499543551e-05,7.461069086588283e-05
2,mlp,12828,3,3,3.207410079021425e-05,2.8518439388204044e-05,3.0118756084537703e-05,0.9386694468255946,0.0008300283457452714,0.0040990020234238315,0.05631081150897347
2,mlp,6198,4,4,2.176055694643963e-08,8.47054083220893e-09,2.3373736651638305e-07,3.1932540114793106e-07,0.9999862025631558,2.3835696484660963e-06,1.083057333050114e-05
2,mlp,7633,6,6,0.00013097885639412645,0.00010170662307295382,5.398410958971215e-05,0.44088448489685944,0.009401622106844398,0.0006663296537998463,0.5487608937534396
2,mlp,551,5,5,3.2204489958762705e-06,3.5242731889730035e-08,1.6447553896454528e-07,0.0011331237284621003,6.876352259432291e-06,0.9987865496814502,7.00300705613493e-05
2,mlp,1658,5,5,0.00043931733631957,4.625565915117804e-06,2.698895609738829e-05,0.0031694485331137073,0.00022470449188240565,0.9896191754093254,0.006515739707346427
2,mlp,2802,0,0,0.9793738931938838,1.4125003565205834e-05,0.018389716957396347,9.575489300369815e-08,0.002075627367827014,0.0001401482738105876,6.393448623676565e-06
2,mlp,8760,6,6,0.0006002653280639691,2.807738703694991e-05,0.00033647836506207467,0.0067573277774640545,0.000777814874434197,0.0014897128666001768,0.9900103234013385
2,mlp,10689,3,3,1.0352512443847555e-07,9.307550086520422e-07,1.0553630524820565e-07,0.9980156469392368,8.213633740728232e-05,6.310218343041626e-06,0.0018947666885745747
2,mlp,5571,4,4,8.48581398423242e-06,1.0554593179223577e-05,5.0606337238540615e-06,0.0594572179774391,0.8956194247796436,0.00028552035395675533,0.04461373584807323
2,mlp,12304,3,3,1.6810282886949655e-06,8.60652015503461e-06,2.030193860524489e-06,0.9942187775766995,0.0007081336198669043,0.0002099825937182889,0.004850788467410937
2,mlp,7923,6,6,0.00046258075585366723,2.126514590767093e-05,3.3964046635853506e-05,0.0793118841203462,0.0018125710451116022,0.002324040548558274,0.9160336943375867
2,mlp,5197,2,2,0.028294027030554447,0.0011635338722671578,0.9704016822581097,3.1407484181845394e-08,0.0001329650619409504,7.466069704672548e-06,2.942999385532107e-07
2,mlp,13409,3,6,0.0004278497957398355,0.0001342315379869855,0.00022830023482252128,0.2774622218624513,0.0032406460924192626,0.0027720429894285653,0.7157347074871515
2,mlp,12169,3,3,4.668608903010794e-06,9.935829715772393e-06,6.137273023433786e-06,0.9887785751962441,0.00043615721409502416,0.0011646696204789821,0.009599856257539492
2,mlp,6348,4,4,4.902373905434307e-05,1.1544454396317478e-06,9.607413309375531e-05,1.5646633195170717e-05,0.9964252677157989,0.00012201773060621033,0.0032908156028120744
2,mlp,3683,1,1,9.616799216121573e-09,0.9999082603188733,9.172849327264688e-05,1.2810893633244652e-17,1.5710544753418877e-09,1.2333466282400748e-16,3.5274223032550035e-22
2,mlp,9767,6,6,0.1481122416494693,0.00018211650070597656,0.020992031472069204,0.0012032967639552593,0.002730831228901854,0.11061395026412352,0.7161655321207748
2,mlp,5295,2,2,0.00952586592831109,0.0004982262063738384,0.9894090291614624,9.508508557314995e-09,0.0005633540889493831,3.3351984264659713e-06,1.799079684208811e-07
2,mlp,8782,6,6,0.00026022920583363215,1.480763563359567e-05,0.0002584281668059021,0.0021396277069078364,0.0013416113717407878,0.00010269049761412618,0.9958826054154641
2,mlp,5504,4,3,1.2726752118058512e-05,3.374312785702287e-05,5.540278016975761e-06,0.8872424046784799,0.07339955086098833,0.0001739312740906334,0.03913210302844878
2,mlp,11688,3,3,1.921063115973314e-06,7.801361520634211e-06,1.3227623331828714e-06,0.9776303590588966,0.0004977045518154385,2.8796160631469792e-05,0.02183209504168694
2,mlp,13118,3,6,0.00026212057000863043,9.746876835484806e-05,6.924144829673775e-05,0.34551278426871657,0.0028768825280203144,0.0012521904415040913,0.6499293119750987
2,mlp,4152,2,2,0.01690014561032967,1.6517877573331994e-05,0.8792199591427156,1.6719299945119022e-06,0.10301346066484729,0.00040339548164113726,0.00044484929289846187
2,mlp,11042,3,3,3.851393485373437e-07,2.662864670370091e-06,3.1193563483744026e-07,0.9903227768583446,0.0002399391695823559,7.818500541624273e-06,0.009426105531877806
