seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
1,decision_tree,Decision Tree,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ShapeFactor4,0.14909754784960488,0.14909754784960488,0.9880679024330704,0.9880679024330704
1,decision_tree,Decision Tree,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,MinorAxisLength,0.13168669344582565,0.13168669344582565,230.3304483927484,230.3304483927484
1,decision_tree,Decision Tree,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,roundness,0.06684406840215523,0.06684406840215523,0.8358830384499509,0.8358830384499509
1,decision_tree,Decision Tree,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.2364369598202797,0.2364369598202797,0.9966797594380294,0.9966797594380294
1,decision_tree,Decision Tree,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,2,Perimeter,0.14902302953323568,0.14902302953323568,1003.29,1003.29
1,decision_tree,Decision Tree,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,3,MajorAxisLength,0.14818277116360182,0.14818277116360182,379.8828948294386,379.8828948294386
1,decision_tree,Decision Tree,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,4,Extent,0.14721688391646442,0.14721688391646442,0.7035892849884151,0.7035892849884151
1,decision_tree,Decision Tree,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,5,ShapeFactor2,0.10049212708825789,0.10049212708825789,0.00126294009984,0.00126294009984
1,decision_tree,Decision Tree,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,Perimeter,0.3186656183904889,0.3186656183904889,1005.7759999999998,1005.7759999999998
1,decision_tree,Decision Tree,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,ShapeFactor3,0.23608485501995327,0.23608485501995327,0.6477169859362216,0.6477169859362216
1,decision_tree,Decision Tree,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,MajorAxisLength,0.1781508902608471,0.1781508902608471,374.7846255158424,374.7846255158424
1,decision_tree,Decision Tree,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,MinorAxisLength,0.174349673971101,0.174349673971101,244.4125876142546,244.4125876142546
1,decision_tree,Decision Tree,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,roundness,-0.11130531474819957,0.11130531474819957,0.8876587307353914,0.8876587307353914
1,decision_tree,Decision Tree,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,roundness,0.3122194927863109,0.3122194927863109,0.8680784148896584,0.8680784148896584
1,decision_tree,Decision Tree,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,Perimeter,0.21260577614926812,0.21260577614926812,1028.668,1028.668
1,decision_tree,Decision Tree,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,MajorAxisLength,0.2096227710457968,0.2096227710457968,376.5884966121909,376.5884966121909
1,decision_tree,Decision Tree,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,MinorAxisLength,0.12880460602192018,0.12880460602192018,249.01087878501625,249.01087878501625
1,decision_tree,Decision Tree,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,ShapeFactor3,-0.042684538628781035,0.042684538628781035,0.6562594532217325,0.6562594532217325
1,decision_tree,Decision Tree,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.30179754926961627,0.30179754926961627,0.997350170071718,0.997350170071718
1,decision_tree,Decision Tree,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,MajorAxisLength,0.17757198972260327,0.17757198972260327,442.9813402096897,442.9813402096897
1,decision_tree,Decision Tree,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,Solidity,0.171175917184091,0.171175917184091,0.9881675592151218,0.9881675592151218
1,decision_tree,Decision Tree,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,Compactness,0.09027153311123713,0.09027153311123713,0.7783387536604093,0.7783387536604093
1,decision_tree,Decision Tree,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,Perimeter,0.07824102280941969,0.07824102280941969,1170.4599999999998,1170.4599999999998
1,decision_tree,Decision Tree,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,MinorAxisLength,0.4882652189960639,0.4882652189960639,384.8905253825387,384.8905253825387
1,decision_tree,Decision Tree,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,Perimeter,0.1927141725157575,0.1927141725157575,1655.013,1655.013
1,decision_tree,Decision Tree,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,MajorAxisLength,0.18878479020144562,0.18878479020144562,630.1989919647748,630.1989919647748
1,decision_tree,Decision Tree,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,Compactness,0.09288145582334065,0.09288145582334065,0.7781790582906477,0.7781790582906477
1,decision_tree,Decision Tree,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,ShapeFactor2,-0.0021537002354549426,0.0021537002354549426,0.000754694622894,0.000754694622894
1,decision_tree,Decision Tree,unscaled,tree,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,MinorAxisLength,0.5166025015689832,0.5166025015689832,450.926186722595,450.926186722595
1,decision_tree,Decision Tree,unscaled,tree,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,MajorAxisLength,0.1974814812510175,0.1974814812510175,719.1256903918719,719.1256903918719
1,decision_tree,Decision Tree,unscaled,tree,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,Perimeter,0.1927141725157575,0.1927141725157575,1919.868,1919.868
1,decision_tree,Decision Tree,unscaled,tree,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,ShapeFactor2,0.031587603453339164,0.031587603453339164,0.0006760925307692,0.0006760925307692
1,decision_tree,Decision Tree,unscaled,tree,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,Compactness,0.022106178512055277,0.022106178512055277,0.7867930777561853,0.7867930777561853
1,decision_tree,Decision Tree,unscaled,tree,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.34345366890582535,0.34345366890582535,239.3587517793939,239.3587517793939
1,decision_tree,Decision Tree,unscaled,tree,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.1770179708624946,0.1770179708624946,0.0082514737927259,0.0082514737927259
1,decision_tree,Decision Tree,unscaled,tree,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.1337378306694386,0.1337378306694386,155.6394161022519,155.6394161022519
1,decision_tree,Decision Tree,unscaled,tree,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,Perimeter,0.13074428300834626,0.13074428300834626,637.9269999999999,637.9269999999999
1,decision_tree,Decision Tree,unscaled,tree,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,Extent,-0.04133822698422073,0.04133822698422073,0.8105736720038003,0.8105736720038003
1,decision_tree,Decision Tree,unscaled,tree,11387,453,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.3314894339466778,0.3314894339466778,247.90330133330264,247.90330133330264
1,decision_tree,Decision Tree,unscaled,tree,11387,453,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,2,Perimeter,0.1372509563076556,0.1372509563076556,655.5609999999999,655.5609999999999
1,decision_tree,Decision Tree,unscaled,tree,11387,453,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,3,ShapeFactor1,0.07456104382801904,0.07456104382801904,0.0081357126885662,0.0081357126885662
1,decision_tree,Decision Tree,unscaled,tree,11387,453,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.06880085422020048,0.06880085422020048,156.8459450123447,156.8459450123447
1,decision_tree,Decision Tree,unscaled,tree,11387,453,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,5,Compactness,0.041113184360898655,0.041113184360898655,0.7945406157146756,0.7945406157146756
1,decision_tree,Decision Tree,unscaled,tree,11479,946,1,correct_dermason,mlp,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.36740082509981103,0.36740082509981103,235.4711585150832,235.4711585150832
1,decision_tree,Decision Tree,unscaled,tree,11479,946,1,correct_dermason,mlp,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.17262540756988576,0.17262540756988576,0.0076354991574007,0.0076354991574007
1,decision_tree,Decision Tree,unscaled,tree,11479,946,1,correct_dermason,mlp,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.12559300470930354,0.12559300470930354,167.55622157138953,167.55622157138953
1,decision_tree,Decision Tree,unscaled,tree,11479,946,1,correct_dermason,mlp,3,DERMASON,3,DERMASON,4,Perimeter,0.11099140269780866,0.11099140269780866,651.896,651.896
1,decision_tree,Decision Tree,unscaled,tree,11479,946,1,correct_dermason,mlp,3,DERMASON,3,DERMASON,5,ShapeFactor2,-0.04845068996808024,0.04845068996808024,0.0023620393335764,0.0023620393335764
1,decision_tree,Decision Tree,unscaled,tree,11538,2056,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.393101640827564,0.393101640827564,236.2812723200096,236.2812723200096
1,decision_tree,Decision Tree,unscaled,tree,11538,2056,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,MinorAxisLength,0.11400656928206418,0.11400656928206418,167.64540050624518,167.64540050624518
1,decision_tree,Decision Tree,unscaled,tree,11538,2056,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,Perimeter,0.09509518347269406,0.09509518347269406,648.4689999999999,648.4689999999999
1,decision_tree,Decision Tree,unscaled,tree,11538,2056,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,ShapeFactor1,0.08536306273077188,0.08536306273077188,0.0076155892580419,0.0076155892580419
1,decision_tree,Decision Tree,unscaled,tree,11538,2056,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,Compactness,0.049845012419072666,0.049845012419072666,0.8411794466888601,0.8411794466888601
1,decision_tree,Decision Tree,unscaled,tree,11655,859,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.35914018214292104,0.35914018214292104,236.29316781779423,236.29316781779423
1,decision_tree,Decision Tree,unscaled,tree,11655,859,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.1494049711026887,0.1494049711026887,0.0075027995115829,0.0075027995115829
1,decision_tree,Decision Tree,unscaled,tree,11655,859,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,3,MinorAxisLength,0.10981659357822794,0.10981659357822794,170.0104176394251,170.0104176394251
1,decision_tree,Decision Tree,unscaled,tree,11655,859,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,4,Perimeter,0.10245650622193402,0.10245650622193402,650.262,650.262
1,decision_tree,Decision Tree,unscaled,tree,11655,859,1,correct_dermason,random_forest,3,DERMASON,3,DERMASON,5,roundness,-0.04954096073145865,0.04954096073145865,0.9359678608914328,0.9359678608914328
1,decision_tree,Decision Tree,unscaled,tree,11678,1622,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,1,MajorAxisLength,0.35581354502688767,0.35581354502688767,242.94856462354684,242.94856462354684
1,decision_tree,Decision Tree,unscaled,tree,11678,1622,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,2,ShapeFactor1,0.17248940809230592,0.17248940809230592,0.0076984778700661,0.0076984778700661
1,decision_tree,Decision Tree,unscaled,tree,11678,1622,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,3,Perimeter,0.1333908777397664,0.1333908777397664,656.453,656.453
1,decision_tree,Decision Tree,unscaled,tree,11678,1622,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,4,MinorAxisLength,0.11766533585121966,0.11766533585121966,166.9923013054856,166.9923013054856
1,decision_tree,Decision Tree,unscaled,tree,11678,1622,1,correct_dermason,logistic_regression,3,DERMASON,3,DERMASON,5,ShapeFactor2,-0.04244469898883073,0.04244469898883073,0.0022007284570944,0.0022007284570944
1,decision_tree,Decision Tree,unscaled,tree,13256,365,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,Perimeter,0.47219051731783007,0.47219051731783007,739.694,739.694
1,decision_tree,Decision Tree,unscaled,tree,13256,365,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,Solidity,0.1927020155876099,0.1927020155876099,0.9906551523286145,0.9906551523286145
1,decision_tree,Decision Tree,unscaled,tree,13256,365,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,MajorAxisLength,-0.11272624009935019,0.11272624009935019,283.2010598837166,283.2010598837166
1,decision_tree,Decision Tree,unscaled,tree,13256,365,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,Compactness,0.09037323089029398,0.09037323089029398,0.7880404423548908,0.7880404423548908
1,decision_tree,Decision Tree,unscaled,tree,13256,365,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,Extent,0.0596519317232351,0.0596519317232351,0.7432360541115671,0.7432360541115671
1,decision_tree,Decision Tree,unscaled,tree,7727,318,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,AspectRation,0.19277146222109628,0.19277146222109628,1.554910049931455,1.554910049931455
1,decision_tree,Decision Tree,unscaled,tree,7727,318,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,MajorAxisLength,0.14500694144481252,0.14500694144481252,281.47826432910864,281.47826432910864
1,decision_tree,Decision Tree,unscaled,tree,7727,318,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,Compactness,0.11797667181034355,0.11797667181034355,0.800267639706732,0.800267639706732
1,decision_tree,Decision Tree,unscaled,tree,7727,318,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,Perimeter,0.08588943477899964,0.08588943477899964,742.1579999999999,742.1579999999999
1,decision_tree,Decision Tree,unscaled,tree,7727,318,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,ShapeFactor4,0.07549327532128206,0.07549327532128206,0.995808392407526,0.995808392407526
1,decision_tree,Decision Tree,unscaled,tree,8289,708,1,correct_sira,random_forest,6,SIRA,6,SIRA,1,Perimeter,0.3841584291127365,0.3841584291127365,776.373,776.373
1,decision_tree,Decision Tree,unscaled,tree,8289,708,1,correct_sira,random_forest,6,SIRA,6,SIRA,2,Compactness,0.18954594621392842,0.18954594621392842,0.8246096514104264,0.8246096514104264
1,decision_tree,Decision Tree,unscaled,tree,8289,708,1,correct_sira,random_forest,6,SIRA,6,SIRA,3,roundness,0.07268087796762576,0.07268087796762576,0.8934088453062591,0.8934088453062591
1,decision_tree,Decision Tree,unscaled,tree,8289,708,1,correct_sira,random_forest,6,SIRA,6,SIRA,4,MajorAxisLength,0.061421104439736994,0.061421104439736994,283.2678336337636,283.2678336337636
1,decision_tree,Decision Tree,unscaled,tree,8289,708,1,correct_sira,random_forest,6,SIRA,6,SIRA,5,ShapeFactor4,0.03550919032056958,0.03550919032056958,0.996120453773128,0.996120453773128
1,decision_tree,Decision Tree,unscaled,tree,8419,1064,1,correct_sira,decision_tree,6,SIRA,6,SIRA,1,Perimeter,0.39607669583299454,0.39607669583299454,796.222,796.222
1,decision_tree,Decision Tree,unscaled,tree,8419,1064,1,correct_sira,decision_tree,6,SIRA,6,SIRA,2,Compactness,0.18335309245396864,0.18335309245396864,0.8114052419916169,0.8114052419916169
1,decision_tree,Decision Tree,unscaled,tree,8419,1064,1,correct_sira,decision_tree,6,SIRA,6,SIRA,3,roundness,0.05764008874223747,0.05764008874223747,0.8604414013391335,0.8604414013391335
1,decision_tree,Decision Tree,unscaled,tree,8419,1064,1,correct_sira,decision_tree,6,SIRA,6,SIRA,4,MajorAxisLength,0.0480194044694524,0.0480194044694524,289.7391227424172,289.7391227424172
1,decision_tree,Decision Tree,unscaled,tree,8419,1064,1,correct_sira,decision_tree,6,SIRA,6,SIRA,5,ShapeFactor4,0.039632482773445214,0.039632482773445214,0.989259861195775,0.989259861195775
1,decision_tree,Decision Tree,unscaled,tree,8633,1802,1,correct_sira,random_forest,6,SIRA,6,SIRA,1,Perimeter,0.39024199836564444,0.39024199836564444,809.442,809.442
1,decision_tree,Decision Tree,unscaled,tree,8633,1802,1,correct_sira,random_forest,6,SIRA,6,SIRA,2,MajorAxisLength,0.16164407764449,0.16164407764449,305.1900408299035,305.1900408299035
1,decision_tree,Decision Tree,unscaled,tree,8633,1802,1,correct_sira,random_forest,6,SIRA,6,SIRA,3,Compactness,0.13803890234901584,0.13803890234901584,0.7790431521650506,0.7790431521650506
1,decision_tree,Decision Tree,unscaled,tree,8633,1802,1,correct_sira,random_forest,6,SIRA,6,SIRA,4,roundness,0.044442305899150006,0.044442305899150006,0.8515144429669647,0.8515144429669647
1,decision_tree,Decision Tree,unscaled,tree,8633,1802,1,correct_sira,random_forest,6,SIRA,6,SIRA,5,EquivDiameter,0.027683221738719063,0.027683221738719063,237.75621141750847,237.75621141750847
1,decision_tree,Decision Tree,unscaled,tree,8840,308,1,correct_sira,mlp,6,SIRA,6,SIRA,1,Perimeter,0.38979316372463824,0.38979316372463824,800.096,800.096
1,decision_tree,Decision Tree,unscaled,tree,8840,308,1,correct_sira,mlp,6,SIRA,6,SIRA,2,Compactness,0.12767321514244473,0.12767321514244473,0.8066222425494943,0.8066222425494943
1,decision_tree,Decision Tree,unscaled,tree,8840,308,1,correct_sira,mlp,6,SIRA,6,SIRA,3,MajorAxisLength,0.06529505812164743,0.06529505812164743,297.6950695731053,297.6950695731053
1,decision_tree,Decision Tree,unscaled,tree,8840,308,1,correct_sira,mlp,6,SIRA,6,SIRA,4,roundness,0.06351651591691727,0.06351651591691727,0.8889947940923988,0.8889947940923988
1,decision_tree,Decision Tree,unscaled,tree,8840,308,1,correct_sira,mlp,6,SIRA,6,SIRA,5,EquivDiameter,0.03685659928745203,0.03685659928745203,240.1274646149859,240.1274646149859
1,decision_tree,Decision Tree,unscaled,tree,9111,186,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,1,Perimeter,0.35838370610585335,0.35838370610585335,807.419,807.419
1,decision_tree,Decision Tree,unscaled,tree,9111,186,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,2,MajorAxisLength,0.18647622550900364,0.18647622550900364,305.7739408863234,305.7739408863234
1,decision_tree,Decision Tree,unscaled,tree,9111,186,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,3,Compactness,0.09969859029995154,0.09969859029995154,0.7961772548694888,0.7961772548694888
1,decision_tree,Decision Tree,unscaled,tree,9111,186,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,4,roundness,0.04948706530340766,0.04948706530340766,0.8972682279850429,0.8972682279850429
1,decision_tree,Decision Tree,unscaled,tree,9111,186,1,correct_sira,logistic_regression,6,SIRA,6,SIRA,5,EquivDiameter,0.0347850672140348,0.0347850672140348,243.45025686549823,243.45025686549823
1,decision_tree,Decision Tree,unscaled,tree,9316,462,1,correct_sira,decision_tree,6,SIRA,6,SIRA,1,Perimeter,0.3618775626615143,0.3618775626615143,817.095,817.095
1,decision_tree,Decision Tree,unscaled,tree,9316,462,1,correct_sira,decision_tree,6,SIRA,6,SIRA,2,MajorAxisLength,0.1782537779288855,0.1782537779288855,303.8431455041392,303.8431455041392
1,decision_tree,Decision Tree,unscaled,tree,9316,462,1,correct_sira,decision_tree,6,SIRA,6,SIRA,3,Compactness,0.15494124179860158,0.15494124179860158,0.8107334253231755,0.8107334253231755
1,decision_tree,Decision Tree,unscaled,tree,9316,462,1,correct_sira,decision_tree,6,SIRA,6,SIRA,4,roundness,0.0491299116173554,0.0491299116173554,0.8970356098396858,0.8970356098396858
1,decision_tree,Decision Tree,unscaled,tree,9316,462,1,correct_sira,decision_tree,6,SIRA,6,SIRA,5,MinorAxisLength,0.028165470668394213,0.028165470668394213,200.151062092694,200.151062092694
1,decision_tree,Decision Tree,unscaled,tree,9877,2650,1,correct_sira,decision_tree,6,SIRA,6,SIRA,1,Perimeter,0.3079119965091875,0.3079119965091875,873.235,873.235
1,decision_tree,Decision Tree,unscaled,tree,9877,2650,1,correct_sira,decision_tree,6,SIRA,6,SIRA,2,MajorAxisLength,0.2678593103651486,0.2678593103651486,333.7856610072899,333.7856610072899
1,decision_tree,Decision Tree,unscaled,tree,9877,2650,1,correct_sira,decision_tree,6,SIRA,6,SIRA,3,Compactness,0.15866060115198613,0.15866060115198613,0.7748247497449402,0.7748247497449402
1,decision_tree,Decision Tree,unscaled,tree,9877,2650,1,correct_sira,decision_tree,6,SIRA,6,SIRA,4,roundness,0.053324718312075955,0.053324718312075955,0.8657246793932302,0.8657246793932302
1,decision_tree,Decision Tree,unscaled,tree,9877,2650,1,correct_sira,decision_tree,6,SIRA,6,SIRA,5,ShapeFactor2,-0.03507244559437786,0.03507244559437786,0.0014126324380897,0.0014126324380897
1,decision_tree,Decision Tree,unscaled,tree,12877,2335,1,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,1,Solidity,0.18248334905368144,0.18248334905368144,0.982860962566845,0.982860962566845
1,decision_tree,Decision Tree,unscaled,tree,12877,2335,1,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,ShapeFactor4,0.15135349235499174,0.15135349235499174,0.9921602240547652,0.9921602240547652
1,decision_tree,Decision Tree,unscaled,tree,12877,2335,1,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,Extent,0.14602191468796294,0.14602191468796294,0.7749831337493676,0.7749831337493676
1,decision_tree,Decision Tree,unscaled,tree,12877,2335,1,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,roundness,0.07489492020380577,0.07489492020380577,0.8634718862827261,0.8634718862827261
1,decision_tree,Decision Tree,unscaled,tree,12877,2335,1,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,MajorAxisLength,0.06142160935772636,0.06142160935772636,267.0908591655995,267.0908591655995
1,decision_tree,Decision Tree,unscaled,tree,13039,251,1,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,MinorAxisLength,0.22821525657386554,0.22821525657386554,177.80265694298475,177.80265694298475
1,decision_tree,Decision Tree,unscaled,tree,13039,251,1,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,roundness,0.19316546180354344,0.19316546180354344,0.8862058229432079,0.8862058229432079
1,decision_tree,Decision Tree,unscaled,tree,13039,251,1,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,AspectRation,0.10404118563194838,0.10404118563194838,1.5220685218583692,1.5220685218583692
1,decision_tree,Decision Tree,unscaled,tree,13039,251,1,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,ShapeFactor1,0.08584459566187866,0.08584459566187866,0.0071721789212545,0.0071721789212545
1,decision_tree,Decision Tree,unscaled,tree,13039,251,1,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,5,Compactness,0.07575083573016675,0.07575083573016675,0.8099221499833048,0.8099221499833048
1,decision_tree,Decision Tree,unscaled,tree,13204,1694,1,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,MinorAxisLength,0.28782174922158704,0.28782174922158704,184.0619233177267,184.0619233177267
1,decision_tree,Decision Tree,unscaled,tree,13204,1694,1,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,roundness,0.17137031194966224,0.17137031194966224,0.9044394215199986,0.9044394215199986
