sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
886,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6246,4,4,0.0,0.0,0.0,0.0,0.99,0.0,0.01
13071,3,3,0.0,0.0,0.0,0.655,0.0,0.035,0.31
11246,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3103,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,3,3,0.0,0.0,0.0,0.845,0.0,0.105,0.05
5647,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4532,2,2,0.12,0.0,0.825,0.0,0.055,0.0,0.0
228,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11230,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12610,3,3,0.0,0.0,0.0,0.95,0.005,0.0,0.045
1812,5,5,0.005,0.0,0.015,0.0,0.0,0.68,0.3
7267,4,4,0.0,0.0,0.035,0.0,0.965,0.0,0.0
6490,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3497,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10529,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2832,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
875,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8611,6,6,0.01,0.0,0.0,0.0,0.05,0.0,0.94
11553,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2303,0,0,0.88,0.0,0.1,0.0,0.0,0.02,0.0
5825,4,4,0.0,0.0,0.045,0.0,0.955,0.0,0.0
9570,6,6,0.085,0.0,0.01,0.0,0.165,0.0,0.74
10163,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4732,2,2,0.005,0.0,0.995,0.0,0.0,0.0,0.0
12784,3,3,0.0,0.0,0.0,0.835,0.0,0.0,0.165
3970,2,2,0.225,0.0,0.69,0.0,0.01,0.0,0.075
3821,1,1,0.005,0.95,0.045,0.0,0.0,0.0,0.0
8999,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5087,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8917,6,5,0.025,0.0,0.0,0.005,0.0,0.635,0.335
12089,3,3,0.0,0.0,0.0,0.85,0.005,0.0,0.145
2897,0,0,0.805,0.0,0.195,0.0,0.0,0.0,0.0
8019,6,6,0.0,0.0,0.0,0.17,0.0,0.0,0.83
4834,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11272,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8362,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12012,3,3,0.0,0.0,0.0,0.965,0.0,0.0,0.035
8605,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12760,3,3,0.0,0.0,0.0,0.69,0.07,0.0,0.24
5011,2,2,0.05,0.0,0.945,0.0,0.005,0.0,0.0
12551,3,3,0.0,0.0,0.0,0.97,0.0,0.0,0.03
10109,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2310,0,0,0.715,0.0,0.27,0.0,0.005,0.01,0.0
13491,3,6,0.0,0.0,0.0,0.23,0.0,0.1,0.67
2790,0,2,0.31,0.0,0.685,0.0,0.0,0.005,0.0
2433,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10036,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6497,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6191,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12253,3,3,0.0,0.0,0.0,0.915,0.0,0.0,0.085
8690,6,6,0.065,0.0,0.0,0.01,0.0,0.21,0.715
8795,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9949,6,6,0.11,0.0,0.08,0.0,0.055,0.0,0.755
10625,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8144,6,6,0.0,0.0,0.0,0.0,0.045,0.0,0.955
5982,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12828,3,3,0.0,0.0,0.0,0.98,0.0,0.0,0.02
6198,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7633,6,3,0.0,0.0,0.0,0.5,0.05,0.0,0.45
551,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1658,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2802,0,0,0.92,0.0,0.08,0.0,0.0,0.0,0.0
8760,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10689,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5571,4,4,0.0,0.0,0.0,0.005,0.985,0.0,0.01
12304,3,3,0.0,0.0,0.0,0.96,0.0,0.0,0.04
7923,6,6,0.05,0.0,0.0,0.175,0.0,0.16,0.615
5197,2,2,0.005,0.0,0.995,0.0,0.0,0.0,0.0
13409,3,6,0.0,0.0,0.0,0.41,0.0,0.0,0.59
12169,3,3,0.0,0.0,0.0,0.995,0.0,0.0,0.005
6348,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3683,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9767,6,6,0.12,0.0,0.035,0.0,0.0,0.04,0.805
5295,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8782,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5504,4,3,0.0,0.0,0.0,0.57,0.36,0.0,0.07
11688,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13118,3,6,0.0,0.0,0.0,0.445,0.0,0.0,0.555
4152,2,2,0.105,0.0,0.68,0.0,0.215,0.0,0.0
11042,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1685,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9343,6,6,0.01,0.0,0.0,0.0,0.0,0.07,0.92
4140,2,2,0.135,0.0,0.86,0.0,0.005,0.0,0.0
7372,6,3,0.0,0.0,0.0,0.895,0.0,0.005,0.1
7595,6,3,0.0,0.0,0.0,0.61,0.0,0.0,0.39
7588,6,6,0.0,0.0,0.0,0.19,0.02,0.0,0.79
5721,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4761,2,2,0.03,0.0,0.965,0.0,0.005,0.0,0.0
8620,6,6,0.005,0.0,0.0,0.0,0.0,0.0,0.995
848,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5979,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8874,6,6,0.0,0.0,0.0,0.0,0.005,0.0,0.995
3437,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11773,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12214,3,3,0.0,0.0,0.0,0.895,0.0,0.015,0.09
8649,6,6,0.0,0.0,0.015,0.0,0.01,0.005,0.97
6668,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2862,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,2,2,0.25,0.0,0.69,0.0,0.06,0.0,0.0
433,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13499,3,3,0.0,0.0,0.0,0.765,0.005,0.015,0.215
3563,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10697,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
241,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9111,6,6,0.005,0.0,0.0,0.0,0.0,0.0,0.995
3771,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
788,5,5,0.005,0.0,0.0,0.035,0.0,0.945,0.015
9385,6,6,0.0,0.0,0.0,0.0,0.0,0.005,0.995
2918,0,0,0.625,0.0,0.375,0.0,0.0,0.0,0.0
2157,0,0,0.965,0.0,0.025,0.0,0.005,0.0,0.005
2573,0,2,0.3,0.0,0.67,0.0,0.0,0.025,0.005
12497,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4787,2,2,0.0,0.0,0.995,0.0,0.005,0.0,0.0
7074,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12321,3,3,0.0,0.0,0.0,0.965,0.0,0.01,0.025
5274,2,2,0.025,0.0,0.975,0.0,0.0,0.0,0.0
12656,3,3,0.0,0.0,0.0,0.865,0.0,0.0,0.135
6552,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
323,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7455,6,6,0.0,0.0,0.0,0.36,0.005,0.0,0.635
823,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12158,3,3,0.0,0.0,0.0,0.995,0.0,0.0,0.005
8119,6,6,0.0,0.0,0.0,0.03,0.05,0.0,0.92
4146,2,2,0.03,0.0,0.97,0.0,0.0,0.0,0.0
11600,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11911,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8319,6,6,0.0,0.0,0.0,0.005,0.0,0.01,0.985
9860,6,6,0.085,0.0,0.005,0.0,0.0,0.02,0.89
12176,3,3,0.0,0.0,0.0,0.835,0.0,0.0,0.165
12318,3,3,0.0,0.0,0.0,0.985,0.0,0.0,0.015
550,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8702,6,6,0.0,0.0,0.0,0.0,0.03,0.0,0.97
4021,2,2,0.125,0.0,0.87,0.0,0.005,0.0,0.0
12935,3,3,0.01,0.0,0.0,0.565,0.025,0.01,0.39
7604,6,6,0.0,0.0,0.0,0.38,0.0,0.0,0.62
13412,3,5,0.0,0.0,0.0,0.3,0.0,0.625,0.075
2496,0,0,0.955,0.0,0.045,0.0,0.0,0.0,0.0
11670,3,3,0.0,0.0,0.0,0.81,0.0,0.17,0.02
1336,5,5,0.0,0.0,0.0,0.005,0.0,0.99,0.005
5411,2,2,0.02,0.0,0.98,0.0,0.0,0.0,0.0
11286,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13213,3,3,0.0,0.0,0.0,0.54,0.0,0.41,0.05
1364,5,5,0.0,0.0,0.0,0.0,0.0,0.995,0.005
699,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5880,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6278,4,4,0.04,0.0,0.015,0.0,0.715,0.0,0.23
11064,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9334,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7880,6,6,0.0,0.0,0.0,0.085,0.0,0.0,0.915
2577,0,0,0.995,0.0,0.005,0.0,0.0,0.0,0.0
12434,3,3,0.0,0.0,0.0,0.98,0.0,0.0,0.02
13081,3,5,0.0,0.0,0.0,0.35,0.0,0.45,0.2
11805,3,3,0.0,0.0,0.0,0.935,0.01,0.0,0.055
10885,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10948,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3713,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3273,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12642,3,3,0.0,0.0,0.0,0.585,0.0,0.36,0.055
11736,3,3,0.0,0.0,0.0,0.995,0.0,0.0,0.005
822,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6775,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9171,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,5,5,0.0,0.0,0.0,0.275,0.0,0.68,0.045
9903,6,6,0.005,0.0,0.015,0.0,0.145,0.0,0.835
3719,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3181,0,0,0.915,0.0,0.085,0.0,0.0,0.0,0.0
11410,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9114,6,6,0.0,0.0,0.015,0.0,0.065,0.0,0.92
13039,3,3,0.0,0.0,0.0,0.62,0.005,0.0,0.375
4462,2,0,0.535,0.0,0.32,0.0,0.145,0.0,0.0
1193,5,5,0.0,0.0,0.0,0.01,0.0,0.99,0.0
600,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3880,2,6,0.045,0.0,0.115,0.0,0.185,0.025,0.63
4879,2,2,0.01,0.0,0.99,0.0,0.0,0.0,0.0
2547,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,5,5,0.015,0.0,0.0,0.005,0.0,0.98,0.0
7441,6,3,0.0,0.0,0.0,0.69,0.0,0.0,0.31
12503,3,3,0.0,0.0,0.0,0.79,0.015,0.0,0.195
1876,5,5,0.245,0.0,0.0,0.005,0.0,0.685,0.065
6669,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10365,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7906,6,3,0.0,0.0,0.0,0.54,0.0,0.0,0.46
3575,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6132,4,4,0.01,0.0,0.05,0.0,0.69,0.0,0.25
2650,0,0,0.99,0.0,0.01,0.0,0.0,0.0,0.0
6667,4,4,0.0,0.0,0.04,0.0,0.85,0.0,0.11
2372,0,0,0.55,0.0,0.44,0.0,0.005,0.0,0.005
2890,0,0,0.955,0.0,0.045,0.0,0.0,0.0,0.0
6024,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9170,6,6,0.025,0.0,0.0,0.0,0.0,0.0,0.975
6568,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11085,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8002,6,6,0.0,0.0,0.0,0.29,0.0,0.04,0.67
4026,2,2,0.075,0.0,0.915,0.0,0.01,0.0,0.0
11059,3,3,0.0,0.0,0.0,0.965,0.0,0.035,0.0
9573,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7638,6,6,0.0,0.0,0.0,0.46,0.0,0.0,0.54
4721,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9030,6,6,0.0,0.0,0.0,0.0,0.0,0.02,0.98
10516,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11120,3,3,0.0,0.0,0.0,0.99,0.0,0.0,0.01
2796,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,0,6,0.135,0.0,0.225,0.0,0.135,0.005,0.5
83,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7742,6,6,0.0,0.0,0.0,0.08,0.0,0.39,0.53
1773,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10231,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8006,6,6,0.0,0.0,0.0,0.48,0.0,0.02,0.5
652,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9336,6,6,0.0,0.0,0.0,0.0,0.0,0.035,0.965
5466,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7144,4,2,0.03,0.0,0.52,0.0,0.44,0.0,0.01
6762,4,4,0.0,0.0,0.025,0.0,0.975,0.0,0.0
4234,2,2,0.005,0.0,0.995,0.0,0.0,0.0,0.0
3697,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11360,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10869,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11486,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1309,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2619,0,2,0.02,0.0,0.98,0.0,0.0,0.0,0.0
3207,0,0,0.945,0.0,0.055,0.0,0.0,0.0,0.0
5246,2,2,0.035,0.0,0.965,0.0,0.0,0.0,0.0
4845,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6632,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3395,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8840,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5731,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1293,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5200,2,2,0.03,0.0,0.97,0.0,0.0,0.0,0.0
3364,1,1,0.02,0.96,0.02,0.0,0.0,0.0,0.0
6197,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5218,2,2,0.06,0.0,0.94,0.0,0.0,0.0,0.0
3485,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6178,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7727,6,3,0.0,0.0,0.0,0.63,0.0,0.0,0.37
4056,2,2,0.09,0.0,0.865,0.0,0.045,0.0,0.0
8116,6,5,0.0,0.0,0.0,0.32,0.0,0.42,0.26
1100,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12185,3,3,0.0,0.0,0.0,0.835,0.005,0.0,0.16
6656,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2177,0,0,0.795,0.0,0.155,0.0,0.0,0.04,0.01
5123,2,2,0.25,0.0,0.75,0.0,0.0,0.0,0.0
6738,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5590,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7907,6,6,0.0,0.0,0.0,0.28,0.04,0.0,0.68
5651,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
874,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6509,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1823,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2028,0,6,0.0,0.0,0.0,0.43,0.0,0.01,0.56
10184,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6463,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8380,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9757,6,6,0.035,0.0,0.005,0.0,0.0,0.0,0.96
12406,3,3,0.0,0.0,0.0,0.935,0.0,0.0,0.065
7279,4,2,0.0,0.0,0.985,0.0,0.015,0.0,0.0
6879,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5350,2,2,0.24,0.0,0.76,0.0,0.0,0.0,0.0
10101,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5519,4,4,0.0,0.0,0.0,0.11,0.89,0.0,0.0
10424,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6770,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9200,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3022,0,0,0.91,0.005,0.08,0.0,0.005,0.0,0.0
8183,6,6,0.0,0.0,0.0,0.01,0.02,0.045,0.925
301,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
797,5,3,0.0,0.0,0.0,0.585,0.0,0.22,0.195
1853,5,5,0.0,0.0,0.0,0.015,0.0,0.975,0.01
3159,0,0,0.965,0.0,0.035,0.0,0.0,0.0,0.0
10212,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7368,6,3,0.0,0.0,0.0,0.945,0.0,0.0,0.055
3678,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4904,2,2,0.04,0.0,0.96,0.0,0.0,0.0,0.0
5754,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6692,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7938,6,6,0.0,0.0,0.0,0.085,0.005,0.015,0.895
9254,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8943,6,6,0.0,0.0,0.01,0.0,0.0,0.035,0.955
6304,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
274,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13256,3,3,0.0,0.0,0.0,0.8,0.025,0.0,0.175
8906,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12339,3,3,0.0,0.0,0.0,0.775,0.0,0.01,0.215
4557,2,2,0.3,0.0,0.7,0.0,0.0,0.0,0.0
11589,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1702,5,5,0.0,0.0,0.0,0.005,0.0,0.97,0.025
9291,6,6,0.0,0.0,0.0,0.0,0.0,0.085,0.915
8549,6,6,0.01,0.0,0.0,0.0,0.195,0.0,0.795
3043,0,0,0.97,0.0,0.03,0.0,0.0,0.0,0.0
12691,3,3,0.0,0.0,0.0,0.89,0.02,0.0,0.09
3078,0,0,0.555,0.0,0.445,0.0,0.0,0.0,0.0
8909,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12204,3,3,0.0,0.0,0.0,0.94,0.0,0.0,0.06
6882,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12777,3,3,0.0,0.0,0.0,0.68,0.01,0.005,0.305
2040,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10427,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1367,5,5,0.0,0.0,0.0,0.06,0.0,0.935,0.005
6731,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3278,0,0,0.955,0.005,0.04,0.0,0.0,0.0,0.0
5545,4,4,0.0,0.0,0.005,0.03,0.95,0.0,0.015
12383,3,3,0.0,0.0,0.0,0.82,0.0,0.16,0.02
4712,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2769,0,0,0.91,0.0,0.075,0.0,0.015,0.0,0.0
3649,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10612,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5452,2,0,0.52,0.0,0.48,0.0,0.0,0.0,0.0
10970,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12003,3,3,0.0,0.0,0.0,0.995,0.0,0.0,0.005
3039,0,0,0.74,0.0,0.26,0.0,0.0,0.0,0.0
11920,3,3,0.0,0.0,0.0,0.995,0.0,0.0,0.005
10925,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
